trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,00,3,1,0,4,0,0,0,0,0,10,8,2,123,29,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,01,28,6,0,29,0,0,0,0,0,77,57,20,73,12,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,02,17,3,1,16,2,0,0,0,0,50,37,13,97,14,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,03,9,0,1,5,5,0,0,0,0,25,21,4,118,18,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,00,32,5,0,33,0,0,0,0,0,80,65,15,58,12,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,01,0,0,0,1,0,0,0,0,0,1,1,0,129,19,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,02,0,0,0,1,0,0,0,0,0,1,1,0,128,20,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,03,25,5,0,26,0,0,0,0,0,68,52,16,68,14,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,00,30,5,0,31,0,0,0,0,0,74,61,13,77,19,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,HIPC,gilbert_elliot,0.75,19,361,4,10,hipc_h5_ge_075,known_visit_10target_300.csv,01,9,2,0,10,0,0,0,0,0,33,20,13,120,17,known_visit_horizon,commitment_horizon,5,h5,10,4
